CAPITALINE CODE,CO_NAME,[Date,[Close Price
28293,eClerx Services,5/13/2024,2176.6
28293,eClerx Services,5/14/2024,2244.9
28293,eClerx Services,5/15/2024,2301.35
28293,eClerx Services,5/16/2024,2403.2
28293,eClerx Services,5/17/2024,2277.2
28293,eClerx Services,5/18/2024,2366.15
28293,eClerx Services,5/21/2024,2341.6
28293,eClerx Services,5/22/2024,2319.4
28293,eClerx Services,5/23/2024,2277.8
28293,eClerx Services,5/24/2024,2244.2
28293,eClerx Services,5/27/2024,2182.4
28293,eClerx Services,5/28/2024,2182.35
28293,eClerx Services,5/29/2024,2215.85
28293,eClerx Services,5/30/2024,2215
28293,eClerx Services,5/31/2024,2193.45
28293,eClerx Services,6/3/2024,2192.9
28293,eClerx Services,6/4/2024,2159.35
28293,eClerx Services,6/5/2024,2129.75
28293,eClerx Services,6/6/2024,2219.55
28293,eClerx Services,6/7/2024,2319.25
28293,eClerx Services,6/10/2024,2402.25
28293,eClerx Services,6/11/2024,2395.65
28293,eClerx Services,6/12/2024,2387.15
28293,eClerx Services,6/13/2024,2409.4
28293,eClerx Services,6/14/2024,2383.7
28293,eClerx Services,6/18/2024,2370.5
28293,eClerx Services,6/19/2024,2382.85
28293,eClerx Services,6/20/2024,2377.05
28293,eClerx Services,6/21/2024,2405
28293,eClerx Services,6/24/2024,2362.9
28293,eClerx Services,6/25/2024,2373.5
28293,eClerx Services,6/26/2024,2412.25
28293,eClerx Services,6/27/2024,2399
28293,eClerx Services,6/28/2024,2417.85
28293,eClerx Services,7/1/2024,2444.6
28293,eClerx Services,7/2/2024,2457.55
28293,eClerx Services,7/3/2024,2517.15
28293,eClerx Services,7/4/2024,2521.85
28293,eClerx Services,7/5/2024,2500.05
28293,eClerx Services,7/8/2024,2500.1
28293,eClerx Services,7/9/2024,2505.05
28293,eClerx Services,7/10/2024,2537.5
28293,eClerx Services,7/11/2024,2519
28293,eClerx Services,7/12/2024,2555.85
28293,eClerx Services,7/15/2024,2526.8
28293,eClerx Services,7/16/2024,2498.2
28293,eClerx Services,7/18/2024,2461.6
28293,eClerx Services,7/19/2024,2430.6
28293,eClerx Services,7/22/2024,2434.3
28293,eClerx Services,7/23/2024,2386.35
28293,eClerx Services,7/24/2024,2427.6
28293,eClerx Services,7/25/2024,2390.85
28293,eClerx Services,7/26/2024,2387.35
28293,eClerx Services,7/29/2024,2359.95
28293,eClerx Services,7/30/2024,2396.35
28293,eClerx Services,7/31/2024,2395.6
28293,eClerx Services,8/1/2024,2450.05
28293,eClerx Services,8/2/2024,2440.45
28293,eClerx Services,8/5/2024,2422.15
28293,eClerx Services,8/6/2024,2484.1
28293,eClerx Services,8/7/2024,2466.7
28293,eClerx Services,8/8/2024,2524.7
28293,eClerx Services,8/9/2024,2481.8
28293,eClerx Services,8/12/2024,2553.9
28293,eClerx Services,8/13/2024,2484.65
28293,eClerx Services,8/14/2024,2401.1
28293,eClerx Services,8/16/2024,2494.65
28293,eClerx Services,8/19/2024,2694.5
28293,eClerx Services,8/20/2024,2691.35
28293,eClerx Services,8/21/2024,2752.65
28293,eClerx Services,8/22/2024,2687.7
28293,eClerx Services,8/23/2024,2720.1
28293,eClerx Services,8/26/2024,2762.85
28293,eClerx Services,8/27/2024,2810.15
28293,eClerx Services,8/28/2024,2859.4
28293,eClerx Services,8/29/2024,2837.35
28293,eClerx Services,8/30/2024,2900.9
28293,eClerx Services,9/2/2024,2855.9
28293,eClerx Services,9/3/2024,2897.85
28293,eClerx Services,9/4/2024,2870.4
28293,eClerx Services,9/5/2024,2903.25
28293,eClerx Services,9/6/2024,2832
28293,eClerx Services,9/9/2024,2774.5
28293,eClerx Services,9/10/2024,2755.85
28293,eClerx Services,9/11/2024,2796.1
28293,eClerx Services,9/12/2024,2797.3
28293,eClerx Services,9/13/2024,2816.2
28293,eClerx Services,9/16/2024,2767.65
28293,eClerx Services,9/17/2024,2710.5
28293,eClerx Services,9/18/2024,2701.55
28293,eClerx Services,9/19/2024,2710.9
28293,eClerx Services,9/20/2024,2702.15
28293,eClerx Services,9/23/2024,2719.05
28293,eClerx Services,9/24/2024,2727.8
28293,eClerx Services,9/25/2024,2879.35
28293,eClerx Services,9/26/2024,2965.75
28293,eClerx Services,9/27/2024,2992.65
28293,eClerx Services,9/30/2024,3006.1
28293,eClerx Services,10/1/2024,3079.65
28293,eClerx Services,10/3/2024,3000.25
28293,eClerx Services,10/4/2024,3023.05
28293,eClerx Services,10/7/2024,3076.2
28293,eClerx Services,10/8/2024,3138.4
28293,eClerx Services,10/9/2024,3119.25
28293,eClerx Services,10/10/2024,3070.7
28293,eClerx Services,10/11/2024,3091.8
28293,eClerx Services,10/14/2024,3052.4
28293,eClerx Services,10/15/2024,3071.85
28293,eClerx Services,10/16/2024,2998.1
28293,eClerx Services,10/17/2024,3010.6
28293,eClerx Services,10/18/2024,3003.35
28293,eClerx Services,10/21/2024,2929.55
28293,eClerx Services,10/22/2024,2840.4
28293,eClerx Services,10/23/2024,2840.6
28293,eClerx Services,10/24/2024,2777
28293,eClerx Services,10/25/2024,2771.35
28293,eClerx Services,10/28/2024,2721.3
28293,eClerx Services,10/29/2024,2856.5
28293,eClerx Services,10/30/2024,2969.9
28293,eClerx Services,10/31/2024,2914.55
28293,eClerx Services,11/1/2024,2957.45
28293,eClerx Services,11/4/2024,2994.65
28293,eClerx Services,11/5/2024,3031.9
28293,eClerx Services,11/6/2024,3263.35
28293,eClerx Services,11/7/2024,3296.45
28293,eClerx Services,11/8/2024,3236.9
28293,eClerx Services,11/11/2024,3382.15
28293,eClerx Services,11/12/2024,3322.4
28293,eClerx Services,11/13/2024,3318.95
28293,eClerx Services,11/14/2024,3338.15
28293,eClerx Services,11/18/2024,3131.35
28293,eClerx Services,11/19/2024,3222.4
28293,eClerx Services,11/21/2024,3317.35
28293,eClerx Services,11/22/2024,3269.75
28293,eClerx Services,11/25/2024,3309.6
28293,eClerx Services,11/26/2024,3375.3
28293,eClerx Services,11/27/2024,3463.15
28293,eClerx Services,11/28/2024,3455.55
28293,eClerx Services,11/29/2024,3486.3
28293,eClerx Services,12/2/2024,3544.25
28293,eClerx Services,12/3/2024,3557.1
28293,eClerx Services,12/4/2024,3609.4
28293,eClerx Services,12/5/2024,3702.9
28293,eClerx Services,12/6/2024,3612.25
28293,eClerx Services,12/9/2024,3681.85
28293,eClerx Services,12/10/2024,3731.25
28293,eClerx Services,12/11/2024,3798.95
28293,eClerx Services,12/12/2024,3835.3
28293,eClerx Services,12/13/2024,3812.6
28293,eClerx Services,12/16/2024,3831.8
28293,eClerx Services,12/17/2024,3758.05
28293,eClerx Services,12/18/2024,3734.15
28293,eClerx Services,12/19/2024,3737.8
28293,eClerx Services,12/20/2024,3615.8
28293,eClerx Services,12/23/2024,3612.9
28293,eClerx Services,12/24/2024,3625.7
28293,eClerx Services,12/26/2024,3553.25
28293,eClerx Services,12/27/2024,3646.8
28293,eClerx Services,12/30/2024,3493.55
28293,eClerx Services,12/31/2024,3480.25
28293,eClerx Services,1/1/2025,3478.6
28293,eClerx Services,1/2/2025,3517.95
28293,eClerx Services,1/3/2025,3499
28293,eClerx Services,1/6/2025,3387.15
28293,eClerx Services,1/7/2025,3393
28293,eClerx Services,1/8/2025,3338
28293,eClerx Services,1/9/2025,3267.75
28293,eClerx Services,1/10/2025,3263
28293,eClerx Services,1/13/2025,3195.75
28293,eClerx Services,1/14/2025,3189.45
28293,eClerx Services,1/15/2025,3213.55
28293,eClerx Services,1/16/2025,3264
28293,eClerx Services,1/17/2025,3205.2
28293,eClerx Services,1/20/2025,3253.25
28293,eClerx Services,1/21/2025,3240.4
28293,eClerx Services,1/22/2025,3153.05
28293,eClerx Services,1/23/2025,3178.2
28293,eClerx Services,1/24/2025,3067.05
28293,eClerx Services,1/27/2025,2997.1
28293,eClerx Services,1/28/2025,2980.25
28293,eClerx Services,1/29/2025,3133.35
28293,eClerx Services,1/30/2025,2982.1
28293,eClerx Services,1/31/2025,3039.1
28293,eClerx Services,2/1/2025,3203.45
28293,eClerx Services,2/3/2025,3184.65
28293,eClerx Services,2/4/2025,3199.8
28293,eClerx Services,2/5/2025,3296.25
28293,eClerx Services,2/6/2025,3168.6
28293,eClerx Services,2/7/2025,3186.25
28293,eClerx Services,2/10/2025,3145.7
28293,eClerx Services,2/11/2025,3045.45
28293,eClerx Services,2/12/2025,3070.45
28293,eClerx Services,2/13/2025,3075.2
28293,eClerx Services,2/14/2025,3096.15
28293,eClerx Services,2/17/2025,3002.15
28293,eClerx Services,2/18/2025,3027.45
28293,eClerx Services,2/19/2025,3112.3
28293,eClerx Services,2/20/2025,3119.65
28293,eClerx Services,2/21/2025,3118.4
28293,eClerx Services,2/24/2025,3073.15
28293,eClerx Services,2/25/2025,3017.15
28293,eClerx Services,2/27/2025,2945.1
28293,eClerx Services,2/28/2025,2839.35
28293,eClerx Services,3/3/2025,2618.95
28293,eClerx Services,3/4/2025,2665.85
28293,eClerx Services,3/5/2025,2693.85
28293,eClerx Services,3/6/2025,2782
28293,eClerx Services,3/7/2025,2795.75
28293,eClerx Services,3/10/2025,2697.2
28293,eClerx Services,3/11/2025,2593.85
28293,eClerx Services,3/12/2025,2610.9
28293,eClerx Services,3/13/2025,2521.9
28293,eClerx Services,3/17/2025,2510.8
28293,eClerx Services,3/18/2025,2573.2
28293,eClerx Services,3/19/2025,2580.85
28293,eClerx Services,3/20/2025,2621.3
28293,eClerx Services,3/21/2025,2746.1
28293,eClerx Services,3/24/2025,2753.95
28293,eClerx Services,3/25/2025,2770.6
28293,eClerx Services,3/26/2025,2738.8
28293,eClerx Services,3/27/2025,2759.75
28293,eClerx Services,3/28/2025,2778.1
28293,eClerx Services,4/1/2025,2729.05
28293,eClerx Services,4/2/2025,2742.65
28293,eClerx Services,4/3/2025,2781.55
28293,eClerx Services,4/4/2025,2638.75
28293,eClerx Services,4/7/2025,2498.2
28293,eClerx Services,4/8/2025,2505.35
28293,eClerx Services,4/9/2025,2415.05
28293,eClerx Services,4/11/2025,2406.2
28293,eClerx Services,4/15/2025,2507.6
28293,eClerx Services,4/16/2025,2520.15
28293,eClerx Services,4/17/2025,2502.4
28293,eClerx Services,4/21/2025,2581.25
28293,eClerx Services,4/22/2025,2567.65
28293,eClerx Services,4/23/2025,2638.45
28293,eClerx Services,4/24/2025,2651.85
28293,eClerx Services,4/25/2025,2560.7
28293,eClerx Services,4/28/2025,2547.4
28293,eClerx Services,4/29/2025,2602.25
28293,eClerx Services,4/30/2025,2507.8
28293,eClerx Services,5/2/2025,2498.35
28293,eClerx Services,5/5/2025,2490.5
28293,eClerx Services,5/6/2025,2401.9
28293,eClerx Services,5/7/2025,2431.6
28293,eClerx Services,5/8/2025,2450.85
28293,eClerx Services,5/9/2025,2450.35
28293,eClerx Services,5/12/2025,2589.5
28293,eClerx Services,5/13/2025,2701.3
28293,eClerx Services,5/14/2025,2747.8
28293,eClerx Services,5/15/2025,3162.85
28293,eClerx Services,5/16/2025,3299.75
28293,eClerx Services,5/19/2025,3285.35
28293,eClerx Services,5/20/2025,3365.6
28293,eClerx Services,5/21/2025,3408.45
28293,eClerx Services,5/22/2025,3379.8
28293,eClerx Services,5/23/2025,3357.3
28293,eClerx Services,5/26/2025,3364
28293,eClerx Services,5/27/2025,3404.35
28293,eClerx Services,5/28/2025,3372.75
28293,eClerx Services,5/29/2025,3511.4
28293,eClerx Services,5/30/2025,3526.8
28293,eClerx Services,6/2/2025,3464.7
28293,eClerx Services,6/3/2025,3518.55
28293,eClerx Services,6/4/2025,3506.3
28293,eClerx Services,6/5/2025,3573.2
28293,eClerx Services,6/6/2025,3598.4
28293,eClerx Services,6/9/2025,3645.95
28293,eClerx Services,6/10/2025,3681.75
28293,eClerx Services,6/11/2025,3676.7
28293,eClerx Services,6/12/2025,3670.45
28293,eClerx Services,6/13/2025,3573.4
28293,eClerx Services,6/16/2025,3621.6
28293,eClerx Services,6/17/2025,3626.55
28293,eClerx Services,6/18/2025,3616.9
28293,eClerx Services,6/19/2025,3464.55
28293,eClerx Services,6/20/2025,3421.4
28293,eClerx Services,6/23/2025,3476.65
28293,eClerx Services,6/24/2025,3513.7
33444,Kirloskar Oil,6/21/2023,415.7
33444,Kirloskar Oil,6/22/2023,406.5
33444,Kirloskar Oil,6/23/2023,392.1
33444,Kirloskar Oil,6/26/2023,391.95
33444,Kirloskar Oil,6/27/2023,393.35
33444,Kirloskar Oil,6/28/2023,384.7
33444,Kirloskar Oil,6/30/2023,391.2
33444,Kirloskar Oil,7/3/2023,397.55
33444,Kirloskar Oil,7/4/2023,403.6
33444,Kirloskar Oil,7/5/2023,399.75
33444,Kirloskar Oil,7/6/2023,400.1
33444,Kirloskar Oil,7/7/2023,392
33444,Kirloskar Oil,7/10/2023,389.9
33444,Kirloskar Oil,7/11/2023,412.05
33444,Kirloskar Oil,7/12/2023,400.05
33444,Kirloskar Oil,7/13/2023,400.95
33444,Kirloskar Oil,7/14/2023,403.95
33444,Kirloskar Oil,7/17/2023,408.5
33444,Kirloskar Oil,7/18/2023,420.25
33444,Kirloskar Oil,7/19/2023,420.35
