Date,Astral,Blue Star,Britannia Inds.,Cera Sanitary.,CRISIL,eClerx Services,H.G. Infra Engg.,Ingersoll-Rand,ITC,KEI Industries,LTIMindtree,Nestle India,Persistent Sys,Ramkrishna Forg.,Tube Investments,UTI AMC,P I Industries,Akzo Nobel,Apollo Tyres,Kirloskar Oil,Safari Inds.,Godfrey Phillips,Wendt India,Narayana Hrudaya,Polycab India,AIA Engineering,Marksans Pharma,Nippon Life Ind.,Tata Elxsi,Elantas Beck,Praj Industries,Torrent Power,Dixon Technolog.,Finolex Cables,Titan Company,I O C L,Cummins India,Neuland Labs.,Vesuvius India,Time Technoplast,J B Chemicals &,NCC,Colgate-Palmoliv,Jyothy Labs,Mahanagar Gas,Dr Lal Pathlabs,TVS Motor Co.,Ganesha Ecosphe.,Shaily Engineer.,Thangamayil Jew.,Himadri Special,Natco Pharma,Uno Minda,Lumax Auto Tech.,S P Apparels,V-Guard Industri,Coromandel Inter,Gabriel India,EID Parry,Pidilite Inds.,Zydus Wellness,Kirl. Brothers,Radico Khaitan,Garware Tech.,CEAT,Aditya Vision,Nifty 500
2023-08-23,2017.95,738.15,4509.05,8845.6,4026.9,1608.85,932.15,3308.8,426.08,2576.8,5173.15,2218.86,2503.2,652.85,2788.1,750.1,3687.7,2785.45,393.4,468.55,1795.18,2177.9,13422.0,998.2,5132.4,3644.9,113.45,310.7,7110.5,7566.35,484.55,658.85,4996.9,1092.15,3068.0,91.26,1737.55,3963.65,359.55,146.7,1406.95,153.55,1945.85,329.55,990.2,2234.85,1355.45,1050.95,357.29,1247.66,187.8,889.7,619.0,380.2,524.55,311.05,1066.75,276.8,464.8,2509.05,1589.6,865.4,1220.25,642.65,2387.8,233.96,16950.25
2023-08-24,1992.8,729.3,4544.2,8846.3,4003.05,1601.3,916.5,3224.75,426.41,2618.45,5170.2,2223.94,2559.1,669.6,2770.5,757.6,3685.4,2773.85,395.15,464.65,1754.95,2191.5,13139.55,1018.4,5028.9,3651.3,112.1,313.85,7278.55,7468.5,486.45,664.2,4945.6,1076.45,3059.5,92.26,1720.55,4023.2,356.1,142.55,1382.7,154.95,1974.3,327.75,997.9,2210.95,1362.9,1037.8,339.35,1255.99,190.55,891.5,605.05,380.8,529.85,315.4,1095.05,279.65,478.65,2521.25,1644.95,875.6,1222.6,637.6,2377.75,230.1,16930.15
2023-08-25,1983.55,704.8,4525.55,9365.8,3918.85,1605.25,912.4,3264.95,419.88,2616.35,5123.25,2221.46,2567.65,655.95,2881.45,748.9,3632.5,2757.2,389.1,465.85,1812.1,2157.15,13222.05,1037.3,4999.2,3642.1,110.0,309.85,7301.45,7288.65,469.75,665.8,4856.3,1077.45,3066.25,91.8,1713.6,3936.45,345.7,139.05,1419.83,151.9,1971.05,336.9,1009.75,2200.4,1339.3,1037.65,339.99,1215.69,190.85,883.5,592.35,376.75,554.9,313.75,1064.95,308.15,475.5,2528.2,1614.9,861.25,1245.85,638.3,2300.35,227.49,16820.85
2023-08-28,1989.35,728.4,4510.7,9344.25,3898.3,1617.6,912.2,3202.35,417.52,2608.55,5125.05,2203.45,2524.5,659.0,2875.85,741.7,3631.45,2707.5,391.65,463.4,1833.35,2132.75,13085.35,1026.1,5093.6,3665.7,110.7,310.75,7371.7,7329.65,475.6,667.6,4943.85,1063.4,3049.3,91.87,1716.6,3826.85,348.18,145.1,1459.83,151.45,1937.2,336.3,1015.75,2187.1,1348.25,1020.1,331.86,1230.8,200.25,897.15,609.55,373.9,542.95,310.45,1089.95,323.6,476.85,2513.25,1666.45,872.2,1257.25,638.22,2254.95,233.05,16875.3
2023-08-29,1961.6,734.35,4526.0,9235.9,3876.15,1631.9,930.35,3222.4,416.43,2620.7,5138.95,2206.89,2550.45,653.9,2864.85,753.25,3703.25,2729.15,389.65,464.05,1856.45,2170.65,13057.6,1029.85,5021.85,3668.45,111.05,317.05,7385.35,7041.65,480.9,665.15,4913.15,1067.3,3079.0,91.84,1730.1,3813.4,349.65,151.3,1425.63,152.6,1958.2,339.6,1026.65,2168.55,1379.9,1044.7,341.93,1220.05,225.75,894.1,606.45,375.15,570.1,312.75,1082.2,321.55,473.85,2581.0,1645.05,877.35,1252.55,643.74,2246.15,238.12,16927.3
2023-08-30,1971.0,741.45,4549.2,9318.8,3921.65,1647.05,938.4,3197.75,443.0,2684.95,5172.3,2219.68,2588.7,656.8,2838.25,753.35,3698.4,2781.05,390.0,465.9,1858.88,2164.0,13114.0,1023.55,5043.2,3697.75,110.25,312.45,7398.7,7068.7,482.0,661.2,4955.15,1084.1,3078.35,90.76,1730.75,3809.75,339.17,153.9,1372.25,153.9,1940.4,339.7,1026.15,2209.5,1415.55,1036.0,333.9,1190.26,224.3,904.4,600.0,373.05,586.1,317.0,1095.75,315.8,476.95,2574.4,1621.85,849.6,1257.25,640.98,2257.05,240.5,16968.95
2023-08-31,1950.85,738.9,4471.35,9491.25,3975.75,1619.95,931.3,3215.5,415.91,2706.9,5196.05,2199.18,2684.18,718.2,2902.8,749.0,3627.9,2741.75,388.45,483.85,1836.73,2154.3,13560.0,1039.65,5120.5,3693.0,112.95,311.75,7246.2,7140.05,492.25,656.95,5003.05,1098.5,3107.15,89.16,1704.25,3834.85,343.39,148.4,1382.65,169.7,1941.45,348.55,1023.4,2175.25,1419.35,1048.35,344.32,1196.31,224.15,913.75,602.05,372.4,556.1,314.35,1091.4,316.8,477.8,2518.4,1647.35,845.25,1261.4,639.66,2254.1,247.24,16924.3
2023-09-01,1910.55,745.15,4485.05,9518.95,3927.75,1623.75,921.9,3186.55,417.42,2682.25,5302.8,2190.45,2772.65,712.85,2985.95,747.6,3621.4,2736.1,385.0,491.65,1840.6,2129.55,13606.7,1024.85,5196.9,3707.7,111.3,317.65,7283.45,7169.8,494.1,665.45,5059.1,1096.85,3115.95,89.08,1706.15,3788.45,336.56,145.8,1398.28,170.3,1938.75,365.3,1030.15,2200.75,1454.6,1051.35,348.74,1217.72,233.5,902.8,609.5,375.5,584.65,313.65,1110.5,318.2,477.05,2499.8,1633.7,830.65,1257.2,637.78,2255.5,248.44,17074.55
2023-09-04,1894.0,741.5,4505.1,9286.4,3883.3,1661.8,941.4,3171.1,413.92,2602.7,5363.25,2173.78,2887.33,717.3,3053.35,751.9,3629.0,2765.0,389.9,514.85,1896.8,2132.1,14828.65,1028.35,5217.3,3608.65,110.15,316.95,7318.85,7219.7,505.75,705.25,5121.35,1089.7,3099.25,90.04,1724.65,3624.25,333.83,146.9,1390.95,165.55,1940.85,362.7,1030.75,2170.2,1452.1,1096.85,347.8,1239.18,252.85,902.3,610.6,367.0,570.85,310.65,1115.25,320.4,480.9,2475.15,1617.65,830.25,1247.75,647.59,2251.8,245.41,17180.95
2023-09-05,1914.6,741.05,4515.6,9294.75,3845.55,1692.35,986.7,3186.9,419.13,2628.35,5428.1,2195.48,2961.08,722.15,3168.2,775.0,3610.6,2734.75,383.45,523.8,1868.5,2105.55,14910.55,1021.55,5293.7,3681.7,107.95,322.5,7406.0,7170.5,526.85,702.85,5127.7,1138.0,3135.95,91.37,1720.6,3735.9,333.17,145.45,1404.83,170.05,1986.3,349.75,1032.85,2206.3,1458.15,1083.9,348.9,1237.15,279.4,900.15,631.2,368.35,563.3,314.8,1133.1,329.05,483.45,2491.0,1621.25,843.8,1251.35,646.31,2241.25,241.38,17252.1
2023-09-06,1897.15,750.45,4569.35,9042.6,3837.5,1675.3,973.65,3184.8,423.34,2569.25,5405.5,2198.84,2974.9,712.55,3148.5,781.9,3616.4,2703.95,381.9,509.0,1896.23,2102.95,14502.65,1013.2,5292.4,3647.1,108.1,326.5,7356.4,7162.7,521.4,698.65,4996.35,1125.65,3175.25,91.33,1746.1,3732.1,331.51,141.4,1418.93,162.15,2020.05,356.05,1073.8,2238.8,1478.0,1069.85,339.59,1293.1,267.75,895.3,623.95,365.65,572.95,314.9,1139.25,314.95,522.15,2503.25,1644.55,850.05,1291.3,646.27,2242.25,239.29,17284.6
2023-09-07,1899.35,794.05,4529.6,9007.9,3872.45,1674.15,976.15,3154.3,421.68,2547.5,5486.8,2189.62,2968.9,712.75,3246.05,795.55,3651.55,2680.45,384.1,507.9,1898.8,2111.75,14199.75,1011.55,5182.65,3656.95,107.8,332.4,7399.85,7177.25,513.8,720.15,5078.4,1118.6,3172.3,91.71,1739.35,3665.55,326.29,140.25,1397.13,157.55,2015.65,361.35,1053.5,2240.85,1479.6,1069.7,344.06,1320.09,267.3,913.6,628.1,366.15,582.9,309.95,1142.5,310.9,516.55,2506.55,1625.45,857.9,1274.25,646.66,2220.2,234.41,17385.5
2023-09-08,1908.15,806.55,4540.45,9090.0,3893.8,1708.25,985.9,3183.2,418.7,2517.6,5476.95,2187.76,2989.03,720.25,3313.65,790.95,3654.3,2705.05,381.65,509.05,1907.6,2122.35,14245.7,1007.6,5199.4,3722.15,105.75,330.7,7364.85,7204.7,518.2,725.05,5122.1,1134.45,3199.35,93.97,1757.95,3687.35,326.49,143.7,1389.2,159.25,2015.15,369.95,1056.2,2217.0,1480.25,1066.5,354.89,1289.86,275.3,881.4,630.55,373.8,563.75,315.75,1124.25,312.5,520.55,2504.7,1601.85,851.3,1255.55,650.99,2209.35,232.56,17487.45
2023-09-11,1918.35,805.15,4565.5,9105.35,3921.0,1791.65,995.15,3152.15,422.81,2591.45,5503.6,2211.35,2966.5,728.4,3691.15,819.45,3679.3,2752.6,383.5,534.4,1845.9,2105.7,14221.0,1028.7,5147.95,3809.0,106.0,336.4,7403.45,7197.2,590.6,718.2,5176.3,1159.5,3213.1,95.17,1767.2,3579.9,331.31,149.1,1421.18,165.25,2010.5,365.6,1052.05,2219.35,1488.85,1060.05,350.09,1274.79,256.95,812.35,628.5,374.2,550.85,314.55,1123.5,312.3,532.85,2522.8,1588.25,840.0,1234.4,646.81,2196.05,234.55,17653.35
2023-09-12,1904.7,780.2,4566.95,8877.0,3851.85,1749.9,941.75,3087.75,426.65,2560.65,5508.2,2232.08,2919.33,656.45,3359.5,796.2,3604.55,2670.55,381.1,497.8,1761.5,2048.3,13801.6,1039.85,4942.6,3681.3,105.9,330.7,7365.2,7189.65,556.15,719.9,5046.4,1076.85,3185.9,91.57,1711.5,3505.1,312.01,141.95,1463.4,151.05,1990.85,347.9,1014.6,2205.4,1471.45,1011.95,348.63,1188.66,231.9,822.05,605.75,357.8,518.25,306.55,1124.85,291.4,505.4,2488.3,1563.35,809.15,1212.05,638.11,2163.35,229.03,17460.55
2023-09-13,1903.45,796.65,4608.55,8805.8,3846.45,1730.1,956.5,2975.95,428.87,2574.4,5536.25,2218.66,2888.13,691.8,3266.7,781.3,3636.3,2658.9,385.0,488.25,1789.1,2072.5,14444.0,1034.95,5040.1,3633.05,105.4,338.1,7263.85,7224.4,566.15,725.6,5060.85,1089.7,3262.85,92.94,1715.95,3583.7,309.44,143.9,1470.48,147.3,1964.2,363.85,1030.9,2241.05,1453.05,1009.2,358.43,1170.35,232.55,855.25,618.5,362.2,534.2,311.6,1121.75,309.95,519.15,2488.3,1613.65,784.9,1209.5,636.16,2138.6,231.64,17526.75
2023-09-14,1900.0,786.45,4573.85,8768.65,3863.8,1766.45,969.75,2997.0,425.65,2626.7,5544.0,2248.09,2967.95,713.7,3376.55,779.3,3656.3,2640.05,382.25,491.5,1758.93,2077.8,14388.9,1094.8,5168.15,3588.35,104.95,336.8,7310.0,7019.1,583.35,726.7,5079.65,1101.6,3260.65,94.62,1726.3,3560.5,311.52,154.75,1486.93,146.9,1949.8,361.9,1044.75,2312.3,1464.45,1012.45,358.95,1198.06,243.8,862.15,620.4,360.45,544.85,309.2,1126.8,315.6,545.1,2482.5,1616.55,810.45,1215.15,637.58,2128.8,236.58,17603.5
2023-09-15,1925.45,795.65,4531.95,8591.65,3868.4,1848.4,984.25,2992.05,424.19,2656.05,5530.5,2261.42,2981.35,687.4,3305.45,784.85,3634.15,2596.65,376.3,487.45,1758.6,2068.05,14301.2,1110.55,5167.95,3687.95,103.05,333.25,7232.7,7014.6,587.4,723.4,5060.1,1114.7,3250.45,91.96,1746.8,3680.65,318.97,156.85,1477.9,145.3,1979.75,357.4,1052.45,2336.75,1501.75,1005.45,357.88,1193.11,242.0,884.9,623.9,375.85,545.25,311.5,1136.85,317.45,562.05,2484.85,1608.75,815.8,1218.35,627.44,2140.55,223.11,17665.8
2023-09-18,1901.35,800.0,4596.35,8516.5,3860.1,1850.65,977.05,3081.2,427.5,2626.75,5511.55,2280.86,2917.75,695.95,3342.8,796.65,3588.95,2601.55,372.85,473.25,1748.48,2057.0,14181.5,1097.75,5133.45,3626.95,101.55,329.65,7284.35,7044.35,581.75,722.5,4918.35,1108.9,3339.2,92.59,1726.0,3651.9,315.55,152.8,1483.05,150.35,1993.7,349.8,1055.9,2360.35,1526.2,1007.55,350.82,1200.53,239.85,868.15,612.5,363.3,524.85,308.55,1108.6,314.9,557.7,2506.55,1609.35,839.95,1245.0,624.32,2147.6,228.73,17613.6
2023-09-20,1892.85,907.05,4530.15,8679.85,3842.4,1855.8,960.15,3060.15,428.54,2606.1,5471.5,2267.76,2894.68,653.55,3366.3,795.35,3500.7,2523.05,378.9,488.65,1763.33,2041.5,14231.25,1075.15,5287.35,3553.3,103.25,327.55,7305.95,7246.15,575.15,719.7,4880.7,1090.85,3307.25,91.83,1728.2,3660.6,308.43,156.0,1481.55,152.6,1999.9,354.1,1039.85,2412.9,1512.25,981.3,350.24,1182.84,236.9,869.2,611.75,368.85,510.75,307.8,1090.9,315.1,540.1,2496.1,1611.1,851.4,1208.2,624.55,2114.8,227.14,17449.35
2023-09-21,1893.3,889.9,4556.35,8718.45,3830.6,1828.4,950.4,3038.9,423.24,2573.2,5396.7,2252.61,2877.38,627.45,3285.15,777.3,3446.25,2520.4,369.7,487.35,1771.0,2045.35,14284.0,1069.95,5222.5,3564.35,103.75,327.35,7281.25,7197.4,569.8,717.2,4847.8,1094.55,3302.45,92.76,1744.85,3566.55,304.13,155.4,1436.2,149.5,1993.05,350.6,1020.45,2389.3,1498.8,971.7,340.73,1175.58,237.35,859.45,604.5,362.55,510.8,302.9,1086.4,313.3,529.95,2509.9,1600.25,846.1,1187.4,629.98,2122.3,224.04,17303.5
2023-09-22,1841.15,896.25,4562.25,8611.7,3853.25,1773.25,948.05,2987.75,419.27,2481.2,5425.75,2254.3,2924.75,646.45,3200.6,784.95,3414.7,2522.35,371.8,481.8,1807.0,2049.4,14246.0,1061.6,5129.35,3492.8,104.55,331.05,7255.1,7228.6,568.7,710.7,4808.55,1084.6,3273.1,92.26,1725.0,3644.85,308.96,154.75,1377.75,150.3,2001.5,349.15,1020.15,2335.2,1494.3,964.3,339.6,1155.86,233.65,849.5,597.55,360.9,500.8,302.15,1102.0,313.85,534.2,2517.35,1600.05,836.45,1181.25,637.36,2134.75,225.04,17260.8
2023-09-25,1867.75,912.75,4569.9,8731.45,3892.95,1801.25,932.2,2960.15,418.7,2415.2,5373.7,2264.53,2959.53,638.55,3207.0,788.5,3390.85,2511.65,377.4,484.95,1896.68,2136.25,14542.0,1061.6,5207.45,3379.95,105.85,329.5,7267.1,7375.05,589.3,718.2,4884.15,1103.3,3286.8,91.92,1735.65,3805.7,313.92,157.3,1431.9,149.1,2001.65,348.15,1012.7,2383.75,1515.0,961.8,340.6,1174.42,247.1,848.8,599.95,356.0,506.6,305.2,1113.85,315.05,535.6,2493.6,1572.0,814.2,1159.2,630.84,2145.75,226.36,17272.55
2023-09-26,1920.75,896.95,4602.9,8573.75,3871.55,1772.75,936.05,2923.7,418.51,2507.2,5361.45,2300.27,2929.08,637.8,3176.65,781.7,3405.5,2493.3,370.55,510.4,1934.98,2115.4,14489.55,1067.1,5139.35,3404.75,105.95,330.55,7311.85,7480.25,587.0,722.2,5096.1,1104.55,3262.3,92.01,1728.8,3769.4,310.47,156.1,1408.65,159.85,2074.85,367.65,1029.1,2422.5,1530.55,969.05,344.76,1170.44,247.4,871.0,598.75,357.45,495.95,305.1,1107.65,315.8,528.95,2501.5,1561.95,823.2,1169.6,634.44,2128.05,225.83,17276.75
2023-09-27,1927.1,887.25,4627.6,8439.9,3856.9,1795.8,934.25,2954.15,424.85,2622.85,5436.75,2286.27,2919.48,644.4,3098.95,789.0,3453.3,2503.5,376.6,521.8,1939.6,2084.95,,1087.05,5360.65,3440.15,107.15,330.4,7300.3,7558.95,584.4,735.1,5284.2,1120.05,3213.9,90.4,1728.8,3763.65,315.92,156.15,1412.2,157.0,2049.8,365.7,1020.15,2447.35,1529.05,947.55,342.9,1171.02,250.05,879.4,597.8,356.75,512.75,306.55,1127.75,322.6,522.85,2500.1,1573.5,830.8,1199.1,636.72,2112.85,225.4,17341.6
2023-09-28,1897.45,894.4,4522.1,8509.15,3904.9,1797.6,939.8,2934.4,416.9,2658.25,5266.0,2252.25,2866.95,642.75,3099.9,790.1,3395.1,2452.0,367.2,529.5,1975.35,2113.75,14701.65,1077.35,5285.8,3503.8,108.95,333.55,7226.75,7509.1,582.7,734.65,5222.35,1195.95,3160.55,89.81,1668.05,3790.55,309.39,152.25,1402.45,156.15,1981.65,368.55,1010.35,2410.9,1523.35,952.3,353.63,1185.02,248.85,870.65,595.2,357.1,510.9,305.0,1124.1,325.15,523.2,2422.3,1561.65,836.75,1174.1,637.16,2139.4,223.99,17170.45
2023-09-29,1911.25,875.75,4537.0,8506.05,3925.45,1812.3,942.2,2921.15,420.4,2651.35,5210.15,2249.33,2896.4,643.4,2985.05,785.45,3450.4,2505.7,368.75,540.4,1957.25,2175.85,14626.35,1083.65,5338.25,3507.8,109.95,328.6,7220.8,7688.95,586.45,738.5,5287.3,1120.6,3149.6,90.92,1693.8,3690.45,312.26,150.9,1483.65,155.1,2006.15,361.75,1029.0,2522.1,1523.0,983.95,359.66,1199.51,243.4,873.25,599.6,361.25,505.4,307.05,1145.3,330.6,523.0,2439.7,1567.75,839.75,1203.5,635.72,2126.2,238.24,17292.6
2023-10-03,1891.05,885.05,4498.6,8523.6,3891.6,1860.3,964.75,2886.15,416.0,2700.85,5205.15,2233.82,2865.8,641.6,3011.1,788.85,3414.65,2510.4,371.85,553.05,2074.08,2143.85,14659.35,1103.65,5373.8,3537.25,109.55,335.0,7213.1,7810.8,598.7,747.3,5297.95,1100.9,3196.85,90.01,1678.85,3741.2,313.58,150.25,1501.7,160.55,1976.7,369.5,1109.3,2515.15,1529.95,968.2,355.84,1209.34,253.7,868.0,604.8,373.2,497.15,302.75,1146.1,330.05,519.7,2425.25,1578.1,821.5,1203.3,635.65,2144.8,253.1,17254.4
2023-10-04,1868.3,882.9,4532.85,8301.1,3870.1,1857.9,947.6,2849.65,412.46,2655.55,5184.45,2298.87,2841.18,631.25,3018.0,783.75,3414.0,2513.25,370.35,532.2,2105.03,2095.6,14449.05,1108.0,5312.3,3501.15,108.5,332.45,7277.0,7881.95,579.75,732.55,5213.55,1077.95,3166.7,89.11,1694.3,3822.55,305.2,145.4,1489.65,156.9,1990.0,361.65,1122.6,2435.65,1496.55,968.05,360.95,1219.27,248.05,866.2,598.05,366.4,490.9,296.25,1143.15,323.85,512.25,2408.3,1562.85,833.45,1193.25,631.36,2095.5,250.88,17123.1
2023-10-05,1858.4,876.65,4529.55,8289.3,3860.6,2021.0,948.7,2867.95,412.46,2699.0,5226.6,2292.33,2867.23,630.5,3007.45,786.95,3385.25,2502.1,373.05,533.15,2141.0,2141.95,14434.1,1087.45,5238.65,3454.85,107.7,334.3,7239.25,8062.25,571.15,733.6,5149.55,1081.0,3215.4,89.64,1690.65,3929.9,308.93,146.25,1498.25,157.0,1998.55,357.0,1113.0,2439.2,1497.65,956.3,370.31,1269.9,247.8,865.75,592.05,373.45,503.6,295.0,1165.5,345.95,518.25,2429.0,1564.65,883.65,1206.45,632.03,2110.7,252.94,17195.8
2023-10-06,1891.45,873.35,4537.55,8178.05,3843.4,2149.65,951.65,2914.65,418.32,2724.05,5236.25,2291.6,2875.03,652.85,2974.75,788.8,3420.2,2505.45,380.4,529.4,2167.55,2117.8,14468.0,1095.1,5259.6,3438.9,108.95,334.9,7301.85,7849.9,578.6,729.4,5126.05,1072.15,3311.15,89.77,1704.45,3930.05,308.07,145.9,1496.55,159.05,1992.25,359.7,1113.45,2477.95,1501.35,960.9,362.86,1288.31,247.1,860.5,594.55,377.75,516.9,291.95,1171.4,346.85,524.8,2453.5,1550.35,885.8,1219.5,635.39,2127.35,258.04,17293.6
2023-10-09,1858.65,871.0,4523.95,8178.4,3900.85,2092.8,927.4,2893.95,416.33,2676.25,5205.0,2287.53,2795.45,630.85,2928.05,778.85,3420.3,2467.6,370.9,518.65,2164.63,2108.7,14779.95,1053.15,5178.4,3405.15,105.8,337.1,7299.5,7893.95,573.5,724.65,5099.25,1040.25,3266.75,87.47,1695.85,3910.35,299.92,141.2,1474.4,153.1,2000.4,360.45,1112.0,2479.4,1522.25,962.3,366.79,1285.25,235.85,853.45,596.85,366.3,510.05,282.8,1161.3,328.0,519.75,2424.9,1545.0,875.45,1218.0,629.76,2070.45,258.32,17127.7
2023-10-10,1911.2,865.25,4530.2,8229.45,4072.7,2086.25,950.1,2842.8,420.26,2684.65,5265.8,2295.18,2879.43,649.2,2938.7,785.05,3458.9,2472.05,375.7,531.35,2239.7,2258.95,15250.65,1063.05,5206.85,3463.3,107.05,338.9,7355.2,7928.25,585.5,724.7,5172.55,1061.2,3267.85,88.33,1707.55,3858.55,299.7,143.85,1473.75,158.05,2027.95,364.95,1108.7,2478.6,1527.8,956.8,361.69,1343.82,244.25,846.75,596.35,377.35,529.3,294.4,1171.9,348.95,520.1,2449.3,1549.45,926.6,1212.35,630.63,2085.6,268.64,17303.35
2023-10-11,1934.5,882.45,4554.0,8293.6,3975.55,2172.5,937.8,2851.75,424.04,2671.5,5240.55,2319.8,2880.48,648.2,2926.75,792.15,3489.8,2480.45,378.05,541.35,2232.1,2247.6,15243.55,1055.15,5226.25,3428.8,108.1,350.85,7313.35,7991.85,593.25,748.5,5254.6,1044.6,3279.7,89.66,1751.45,3812.2,309.09,141.95,1496.25,156.1,2058.45,368.55,1111.95,2495.25,1550.35,958.2,360.16,1410.53,245.95,851.95,598.1,371.05,558.85,293.7,1148.0,345.25,518.45,2489.2,1556.8,932.35,1226.0,629.86,2150.6,276.41,17407.35
2023-10-12,1926.85,878.15,4559.35,8638.0,3995.75,2151.3,944.9,2879.65,426.31,2697.95,5155.1,2307.63,2887.5,667.85,2914.0,799.05,3488.15,2487.7,379.25,543.6,2207.45,2187.6,14878.8,1067.8,5240.45,3368.95,110.0,379.2,7359.15,7899.7,593.95,740.75,5290.95,1012.55,3284.3,90.3,1729.65,3882.7,304.0,147.85,1470.8,165.15,2061.1,372.45,1122.25,2547.05,1596.65,959.6,362.44,1437.46,255.7,869.05,598.1,372.8,587.15,293.35,1150.5,350.1,509.65,2482.45,1563.35,952.1,1259.8,630.61,2142.25,271.54,17419.7
2023-10-13,1937.15,874.0,4580.05,8835.75,3889.35,2090.75,934.75,2924.85,424.09,2715.0,5096.75,2354.27,2882.88,671.6,2963.45,818.15,3481.8,2479.0,381.45,543.05,2156.75,2214.75,15145.6,1084.0,5322.4,3379.15,111.2,394.4,7444.65,7978.5,592.0,730.0,5335.85,998.25,3284.0,90.87,1716.4,3858.8,325.45,150.05,1453.3,162.15,2048.05,370.0,1128.5,2550.2,1601.35,944.65,355.51,1418.43,257.2,850.95,600.5,373.25,582.1,300.1,1149.65,343.0,510.0,2459.95,1562.45,951.2,1252.85,629.97,2137.6,275.69,17390.35
2023-10-16,1948.85,888.95,4583.6,8997.25,3880.6,2075.65,933.65,2904.6,424.47,2673.3,5161.7,2310.87,2882.43,656.35,3012.55,807.9,3497.65,2457.65,380.45,537.8,2103.28,2184.4,14836.3,1087.35,5420.7,3467.8,110.05,386.6,7474.55,7765.45,591.3,734.05,5395.0,965.25,3300.1,90.87,1717.7,3836.55,331.11,153.1,1404.95,162.9,2073.5,374.35,1134.6,2552.7,1601.65,937.1,357.14,1447.01,255.7,839.2,598.0,358.7,585.35,300.9,1154.5,346.55,513.0,2433.65,1559.6,934.2,1253.3,630.31,2101.3,271.69,17393.0
2023-10-17,1967.7,910.45,4602.0,9053.4,3872.5,2070.65,942.2,2883.6,428.96,2685.95,5214.85,2331.78,2855.73,680.6,2993.4,802.95,3532.8,2469.9,389.95,543.15,2088.68,2207.65,15003.05,1075.0,5466.75,3510.9,111.3,382.25,7449.2,7811.2,590.75,734.4,5474.55,949.45,3309.6,91.79,1712.8,4018.1,334.34,155.95,1409.3,162.9,2069.8,376.1,1140.25,2546.15,1609.75,932.8,379.1,1420.8,256.8,839.6,596.85,359.1,605.7,304.65,1162.6,347.65,512.1,2427.25,1568.25,949.1,1244.05,638.96,2197.15,259.91,17467.7
2023-10-18,1962.75,939.8,4603.6,9134.85,4031.55,2052.75,940.35,3027.8,427.17,2722.95,5156.9,2326.97,2845.38,675.05,2992.7,807.15,3510.65,2463.65,382.7,557.45,2089.53,2298.35,14993.75,1081.4,5332.4,3517.25,110.65,371.7,7601.4,7950.15,582.25,730.5,5470.65,921.65,3283.05,90.78,1721.3,4071.65,338.84,157.3,1391.3,158.05,2055.65,363.4,1127.45,2503.55,1598.85,930.65,365.05,1424.48,254.8,844.5,594.4,356.55,597.3,299.65,1158.95,346.05,498.8,2406.3,1568.4,953.5,1253.8,641.53,2193.15,272.82,17344.0
2023-10-19,1843.3,945.2,4604.2,9086.1,4155.9,2055.9,933.45,2988.95,425.98,2662.65,5456.95,2412.2,2924.85,649.35,2960.7,787.05,3496.1,2457.25,385.0,557.15,2122.43,2304.5,14008.0,1060.25,5294.15,3538.75,108.9,365.7,7706.4,7857.9,574.6,726.1,5495.4,919.8,3284.3,90.62,1704.25,4157.9,342.47,160.2,1339.05,158.8,2088.2,372.15,1123.5,2508.65,1598.6,951.1,365.25,1423.8,262.5,833.75,599.95,364.7,590.4,304.6,1159.95,344.25,496.25,2374.8,1556.8,1029.35,1249.35,631.54,2185.0,270.47,17310.5
2023-10-20,1841.25,917.45,4577.35,8897.7,4193.95,2019.95,939.4,2997.85,414.58,2628.8,5416.8,2426.66,2953.25,647.4,3025.35,775.55,3466.95,2440.65,383.55,570.3,2158.78,2229.05,13565.0,1053.7,5225.85,3467.4,106.8,368.7,7552.2,7852.95,572.0,735.65,5514.3,933.35,3265.85,90.29,1692.6,4058.45,338.28,158.1,1344.5,154.4,2109.7,367.4,1030.05,2510.25,1597.65,946.45,362.08,1425.98,260.3,822.2,604.5,360.4,611.95,308.2,1138.1,341.6,493.6,2372.45,1569.55,1004.55,1236.1,634.19,2200.85,268.72,17208.75
2023-10-23,1822.5,884.3,4528.05,8798.2,4029.45,1931.65,903.4,2890.9,412.31,2544.1,5202.0,2418.99,2906.13,620.15,2899.9,758.9,3404.8,2427.05,375.05,531.25,2076.05,2104.35,12890.95,1011.3,5154.2,3406.2,100.2,358.1,7337.2,7712.0,535.25,721.55,5408.1,893.2,3220.35,87.91,1696.2,3823.45,332.24,148.25,1287.7,144.3,2075.7,351.05,1018.75,2439.85,1585.5,933.75,344.47,1330.74,247.0,806.9,578.35,343.85,566.25,296.6,1110.4,323.6,462.95,2350.8,1500.75,893.8,1185.95,620.3,2087.3,260.05,16888.7
